order_id,timestamp,symbol,side,qty,price,status
AR1001-00022,2026-07-03 09:48:00,NIFTY 07JUL26 24550 PE,SELL,75,87.45,COMPLETE
AR1001-00023,2026-07-03 10:08:00,NIFTY 07JUL26 25000 CE,BUY,75,74.35,COMPLETE
AR1001-00024,2026-07-03 11:02:00,NIFTY 07JUL26 25000 CE,SELL,75,89.6,COMPLETE
AR1001-00025,2026-07-03 11:08:00,NIFTY 07JUL26 24650 CE,BUY,75,53.95,COMPLETE
AR1001-00026,2026-07-03 12:01:00,NIFTY 07JUL26 24650 CE,SELL,75,56.35,COMPLETE
AR1001-00027,2026-07-03 12:21:00,NIFTY 07JUL26 24550 PE,BUY,75,111.15,COMPLETE
AR1001-00028,2026-07-03 12:26:00,NIFTY 07JUL26 24550 PE,SELL,75,124.9,COMPLETE
AR1001-00029,2026-07-03 12:50:00,NIFTY 07JUL26 24100 PE,BUY,75,86.45,COMPLETE
AR1001-00030,2026-07-03 13:32:00,NIFTY 07JUL26 24100 PE,SELL,75,108.45,COMPLETE
AR1001-00031,2026-07-06 09:21:00,NIFTY 07JUL26 24000 CE,BUY,75,69.2,COMPLETE
AR1001-00032,2026-07-06 09:53:00,NIFTY 07JUL26 24000 CE,SELL,75,89.65,COMPLETE
AR1001-00033,2026-07-06 10:10:00,NIFTY 07JUL26 24400 PE,BUY,75,46.95,COMPLETE
AR1001-00034,2026-07-06 10:32:00,NIFTY 07JUL26 24400 PE,SELL,75,54.5,COMPLETE
AR1001-00035,2026-07-06 10:58:00,NIFTY 07JUL26 24300 CE,BUY,75,57.8,COMPLETE
AR1001-00036,2026-07-06 11:06:00,NIFTY 07JUL26 24300 CE,BUY,75,51.15,COMPLETE
AR1001-00037,2026-07-06 11:37:00,NIFTY 07JUL26 24300 CE,SELL,150,65.6,COMPLETE
AR1001-00038,2026-07-07 09:18:00,NIFTY 14JUL26 24800 PE,BUY,75,92.15,COMPLETE
AR1001-00039,2026-07-07 09:43:00,NIFTY 14JUL26 24800 PE,SELL,75,68.95,COMPLETE
AR1001-00040,2026-07-07 10:03:00,NIFTY 14JUL26 24350 CE,BUY,150,60.2,COMPLETE
AR1001-00041,2026-07-07 10:56:00,NIFTY 14JUL26 24350 CE,SELL,150,73.65,COMPLETE
AR1001-00042,2026-07-07 10:59:00,NIFTY 14JUL26 24200 PE,BUY,75,59.55,COMPLETE
AR1001-00043,2026-07-07 11:26:00,NIFTY 14JUL26 24200 PE,SELL,75,36.0,COMPLETE
AR1001-00044,2026-07-07 11:27:00,NIFTY 14JUL26 24300 PE,BUY,75,82.6,COMPLETE
AR1001-00045,2026-07-07 12:02:00,NIFTY 14JUL26 24300 PE,SELL,75,88.0,COMPLETE
AR1001-00046,2026-07-07 12:15:00,NIFTY 14JUL26 24900 PE,BUY,75,41.3,COMPLETE
AR1001-00047,2026-07-07 13:07:00,NIFTY 14JUL26 24900 PE,SELL,75,50.75,COMPLETE
AR1001-00048,2026-07-07 13:32:00,NIFTY 14JUL26 24950 CE,BUY,75,58.55,COMPLETE
AR1001-00049,2026-07-07 13:50:00,NIFTY 14JUL26 24950 CE,SELL,75,53.95,COMPLETE
AR1001-00050,2026-07-08 09:36:00,NIFTY 14JUL26 24650 PE,BUY,75,101.15,COMPLETE
AR1001-00051,2026-07-08 09:40:00,NIFTY 14JUL26 24650 PE,SELL,75,90.3,COMPLETE
AR1001-00052,2026-07-08 09:59:00,NIFTY 14JUL26 24600 PE,BUY,150,120.65,COMPLETE
AR1001-00053,2026-07-08 10:31:00,NIFTY 14JUL26 24600 PE,SELL,150,108.4,COMPLETE
AR1001-00054,2026-07-08 10:45:00,NIFTY 14JUL26 24000 PE,BUY,150,58.4,COMPLETE
AR1001-00055,2026-07-08 11:37:00,NIFTY 14JUL26 24000 PE,SELL,150,45.0,COMPLETE
AR1001-00056,2026-07-08 11:46:00,NIFTY 14JUL26 24850 CE,BUY,150,107.35,COMPLETE
AR1001-00057,2026-07-08 12:22:00,NIFTY 14JUL26 24850 CE,SELL,150,124.65,COMPLETE
AR1001-00058,2026-07-09 09:30:00,NIFTY 14JUL26 24350 PE,BUY,75,58.85,COMPLETE
AR1001-00059,2026-07-09 09:48:00,NIFTY 14JUL26 24350 PE,BUY,75,52.9,COMPLETE
AR1001-00060,2026-07-09 10:26:00,NIFTY 14JUL26 24350 PE,SELL,150,38.45,COMPLETE
AR1001-00061,2026-07-09 10:47:00,NIFTY 14JUL26 24000 CE,BUY,150,108.5,COMPLETE
AR1001-00062,2026-07-09 11:27:00,NIFTY 14JUL26 24000 CE,SELL,150,77.7,COMPLETE
AR1001-00063,2026-07-09 11:37:00,NIFTY 14JUL26 24900 CE,BUY,150,114.7,COMPLETE
AR1001-00064,2026-07-09 11:42:00,NIFTY 14JUL26 24900 CE,SELL,150,107.7,COMPLETE
AR1001-00065,2026-07-10 09:22:00,NIFTY 14JUL26 24300 PE,BUY,75,102.25,COMPLETE
AR1001-00066,2026-07-10 09:35:00,NIFTY 14JUL26 24300 PE,BUY,75,92.6,COMPLETE
AR1001-00067,2026-07-10 09:49:00,NIFTY 14JUL26 24300 PE,SELL,150,87.9,COMPLETE
AR1001-00068,2026-07-10 10:01:00,NIFTY 14JUL26 24250 CE,BUY,150,84.5,COMPLETE
AR1001-00069,2026-07-10 10:21:00,NIFTY 14JUL26 24250 CE,SELL,150,63.55,COMPLETE
AR1001-00070,2026-07-10 10:29:00,NIFTY 14JUL26 24100 PE,BUY,150,107.75,COMPLETE
AR1001-00071,2026-07-10 10:59:00,NIFTY 14JUL26 24100 PE,SELL,150,73.45,COMPLETE
AR1001-00072,2026-07-13 09:36:00,NIFTY 14JUL26 24900 PE,BUY,75,106.8,COMPLETE
AR1001-00073,2026-07-13 10:00:00,NIFTY 14JUL26 24900 PE,SELL,75,137.05,COMPLETE
AR1001-00074,2026-07-13 10:20:00,NIFTY 14JUL26 24950 CE,BUY,75,81.0,COMPLETE
AR1001-00075,2026-07-13 10:46:00,NIFTY 14JUL26 24950 CE,SELL,75,100.25,COMPLETE
AR1001-00076,2026-07-13 11:07:00,NIFTY 14JUL26 24700 CE,BUY,75,61.45,COMPLETE
AR1001-00077,2026-07-13 11:51:00,NIFTY 14JUL26 24700 CE,SELL,75,60.5,COMPLETE
AR1001-00078,2026-07-13 12:21:00,NIFTY 14JUL26 24450 PE,BUY,150,89.35,COMPLETE
AR1001-00079,2026-07-13 12:46:00,NIFTY 14JUL26 24450 PE,SELL,150,69.9,COMPLETE
AR1001-00080,2026-07-14 09:31:00,NIFTY 21JUL26 24400 CE,BUY,75,49.4,COMPLETE
AR1001-00081,2026-07-14 09:49:00,NIFTY 21JUL26 24400 CE,SELL,75,48.8,COMPLETE
AR1001-00082,2026-07-14 10:06:00,NIFTY 21JUL26 24000 CE,BUY,150,59.15,COMPLETE
AR1001-00083,2026-07-14 11:01:00,NIFTY 21JUL26 24000 CE,SELL,150,40.45,COMPLETE
AR1001-00084,2026-07-14 11:02:00,NIFTY 21JUL26 24650 CE,BUY,150,128.85,COMPLETE
AR1001-00085,2026-07-14 11:46:00,NIFTY 21JUL26 24650 CE,SELL,150,93.7,COMPLETE
AR1001-00086,2026-07-14 12:10:00,NIFTY 21JUL26 24900 PE,BUY,150,44.8,COMPLETE
AR1001-00087,2026-07-14 12:32:00,NIFTY 21JUL26 24900 PE,SELL,150,46.3,COMPLETE
AR1001-00088,2026-07-15 09:20:00,NIFTY 21JUL26 24000 CE,BUY,75,104.05,COMPLETE
AR1001-00089,2026-07-15 10:11:00,NIFTY 21JUL26 24000 CE,SELL,75,92.0,COMPLETE
AR1001-00090,2026-07-15 10:38:00,NIFTY 21JUL26 24500 CE,BUY,150,133.25,COMPLETE
AR1001-00091,2026-07-15 11:18:00,NIFTY 21JUL26 24500 CE,SELL,150,145.15,COMPLETE
AR1001-00092,2026-07-15 11:37:00,NIFTY 21JUL26 25000 PE,BUY,75,73.85,COMPLETE
AR1001-00093,2026-07-15 11:44:00,NIFTY 21JUL26 25000 PE,BUY,75,62.5,COMPLETE
AR1001-00094,2026-07-15 12:16:00,NIFTY 21JUL26 25000 PE,SELL,150,62.75,COMPLETE
AR1001-00095,2026-07-15 12:25:00,NIFTY 21JUL26 25000 PE,BUY,150,45.5,COMPLETE
AR1001-00096,2026-07-15 12:46:00,NIFTY 21JUL26 25000 PE,SELL,150,30.2,COMPLETE
AR1001-00097,2026-07-15 12:50:00,NIFTY 21JUL26 24900 CE,BUY,150,87.55,COMPLETE
AR1001-00098,2026-07-15 12:57:00,NIFTY 21JUL26 24900 CE,SELL,150,105.55,COMPLETE
AR1001-00099,2026-07-15 13:20:00,NIFTY 21JUL26 24100 CE,BUY,75,80.6,COMPLETE
AR1001-00100,2026-07-15 13:37:00,NIFTY 21JUL26 24100 CE,BUY,75,70.45,COMPLETE
AR1001-00101,2026-07-15 14:16:00,NIFTY 21JUL26 24100 CE,SELL,150,64.85,COMPLETE
AR1001-00102,2026-07-16 09:25:00,NIFTY 21JUL26 24950 PE,BUY,75,116.65,COMPLETE
AR1001-00103,2026-07-16 09:35:00,NIFTY 21JUL26 24950 PE,BUY,75,103.75,COMPLETE
AR1001-00104,2026-07-16 10:00:00,NIFTY 21JUL26 24950 PE,SELL,150,78.95,COMPLETE
AR1001-00105,2026-07-16 10:03:00,NIFTY 21JUL26 24100 CE,BUY,75,85.75,COMPLETE
AR1001-00106,2026-07-16 11:00:00,NIFTY 21JUL26 24100 CE,SELL,75,66.25,COMPLETE
AR1001-00107,2026-07-16 11:25:00,NIFTY 21JUL26 24200 PE,BUY,150,117.6,COMPLETE
AR1001-00108,2026-07-16 11:37:00,NIFTY 21JUL26 24200 PE,SELL,150,58.45,COMPLETE
AR1001-00109,2026-07-16 11:49:00,NIFTY 21JUL26 24400 CE,BUY,75,103.95,COMPLETE
AR1001-00110,2026-07-16 12:43:00,NIFTY 21JUL26 24400 CE,SELL,75,50.9,COMPLETE
AR1001-00111,2026-07-16 12:58:00,NIFTY 21JUL26 24550 PE,BUY,150,143.65,COMPLETE
AR1001-00112,2026-07-16 13:08:00,NIFTY 21JUL26 24550 PE,SELL,150,140.3,COMPLETE
AR1001-00113,2026-07-17 09:17:00,NIFTY 21JUL26 24300 PE,BUY,75,131.4,COMPLETE
AR1001-00114,2026-07-17 09:51:00,NIFTY 21JUL26 24300 PE,SELL,75,85.6,COMPLETE
AR1001-00115,2026-07-17 10:16:00,NIFTY 21JUL26 24200 PE,BUY,150,144.35,COMPLETE
AR1001-00116,2026-07-17 11:14:00,NIFTY 21JUL26 24200 PE,SELL,150,136.9,COMPLETE
AR1001-00117,2026-07-17 11:39:00,NIFTY 21JUL26 24650 CE,BUY,150,64.6,COMPLETE
AR1001-00118,2026-07-17 11:48:00,NIFTY 21JUL26 24650 CE,SELL,150,81.2,COMPLETE
AR1001-00119,2026-07-17 12:10:00,NIFTY 21JUL26 24350 PE,BUY,75,73.9,COMPLETE
AR1001-00120,2026-07-17 12:20:00,NIFTY 21JUL26 24350 PE,SELL,75,67.8,COMPLETE
AR1001-00121,2026-07-20 09:33:00,NIFTY 21JUL26 24400 CE,BUY,75,126.5,COMPLETE
AR1001-00122,2026-07-20 09:57:00,NIFTY 21JUL26 24400 CE,BUY,75,116.2,COMPLETE
AR1001-00123,2026-07-20 10:07:00,NIFTY 21JUL26 24400 CE,SELL,150,118.1,COMPLETE
AR1001-00124,2026-07-20 10:15:00,NIFTY 21JUL26 24950 CE,BUY,150,74.0,COMPLETE
AR1001-00125,2026-07-20 11:03:00,NIFTY 21JUL26 24950 CE,SELL,150,50.7,COMPLETE
AR1001-00126,2026-07-20 11:20:00,NIFTY 21JUL26 24200 PE,BUY,150,117.8,COMPLETE
AR1001-00127,2026-07-20 12:12:00,NIFTY 21JUL26 24200 PE,SELL,150,79.65,COMPLETE
AR1001-00128,2026-07-20 12:39:00,NIFTY 21JUL26 24900 CE,BUY,150,87.45,COMPLETE
AR1001-00129,2026-07-20 13:01:00,NIFTY 21JUL26 24900 CE,SELL,150,90.95,COMPLETE
AR1001-00130,2026-07-20 13:31:00,NIFTY 21JUL26 24550 PE,BUY,75,95.05,COMPLETE
AR1001-00131,2026-07-20 13:37:00,NIFTY 21JUL26 24550 PE,BUY,75,82.55,COMPLETE
AR1001-00132,2026-07-20 14:05:00,NIFTY 21JUL26 24550 PE,SELL,150,86.0,COMPLETE
AR1001-00133,2026-07-21 09:23:00,NIFTY 28JUL26 24900 PE,BUY,75,131.2,COMPLETE
AR1001-00134,2026-07-21 09:40:00,NIFTY 28JUL26 24900 PE,SELL,75,147.9,COMPLETE
AR1001-00135,2026-07-21 09:52:00,NIFTY 28JUL26 24250 PE,BUY,75,134.7,COMPLETE
AR1001-00136,2026-07-21 10:34:00,NIFTY 28JUL26 24250 PE,SELL,75,133.2,COMPLETE
AR1001-00137,2026-07-21 10:59:00,NIFTY 28JUL26 24250 PE,BUY,150,145.25,COMPLETE
AR1001-00138,2026-07-21 11:43:00,NIFTY 28JUL26 24250 PE,SELL,150,119.05,COMPLETE
AR1001-00139,2026-07-21 11:45:00,NIFTY 28JUL26 24250 PE,BUY,75,116.1,COMPLETE
AR1001-00140,2026-07-21 12:31:00,NIFTY 28JUL26 24250 PE,SELL,75,86.6,COMPLETE
AR1001-00141,2026-07-21 12:34:00,NIFTY 28JUL26 24600 CE,BUY,150,122.95,COMPLETE
AR1001-00142,2026-07-21 12:49:00,NIFTY 28JUL26 24600 CE,BUY,150,98.75,COMPLETE
AR1001-00143,2026-07-21 13:21:00,NIFTY 28JUL26 24600 CE,SELL,300,65.65,COMPLETE
AR1001-00144,2026-07-21 13:50:00,NIFTY 28JUL26 24100 CE,BUY,150,132.3,COMPLETE
AR1001-00145,2026-07-21 14:18:00,NIFTY 28JUL26 24100 CE,SELL,150,94.8,COMPLETE
AR1001-00146,2026-07-22 09:21:00,NIFTY 28JUL26 24500 PE,BUY,75,113.15,COMPLETE
AR1001-00147,2026-07-22 09:29:00,NIFTY 28JUL26 24500 PE,BUY,75,99.45,COMPLETE
AR1001-00148,2026-07-22 10:00:00,NIFTY 28JUL26 24500 PE,SELL,150,96.95,COMPLETE
AR1001-00149,2026-07-22 10:25:00,NIFTY 28JUL26 24750 PE,BUY,75,131.85,COMPLETE
AR1001-00150,2026-07-22 11:22:00,NIFTY 28JUL26 24750 PE,SELL,75,118.75,COMPLETE
AR1001-00151,2026-07-22 11:27:00,NIFTY 28JUL26 24150 CE,BUY,75,84.9,COMPLETE
AR1001-00152,2026-07-22 11:34:00,NIFTY 28JUL26 24150 CE,BUY,75,70.6,COMPLETE
AR1001-00153,2026-07-22 12:10:00,NIFTY 28JUL26 24150 CE,SELL,150,49.1,COMPLETE
AR1001-00154,2026-07-22 12:31:00,NIFTY 28JUL26 24400 PE,BUY,150,64.6,COMPLETE
AR1001-00155,2026-07-22 12:51:00,NIFTY 28JUL26 24400 PE,SELL,150,62.4,COMPLETE
AR1001-00156,2026-07-23 09:37:00,NIFTY 28JUL26 24100 CE,BUY,75,45.5,COMPLETE
AR1001-00157,2026-07-23 09:47:00,NIFTY 28JUL26 24100 CE,SELL,75,48.05,COMPLETE
AR1001-00158,2026-07-23 10:02:00,NIFTY 28JUL26 24250 CE,BUY,75,89.45,COMPLETE
AR1001-00159,2026-07-23 10:22:00,NIFTY 28JUL26 24250 CE,BUY,75,77.45,COMPLETE
AR1001-00160,2026-07-23 10:55:00,NIFTY 28JUL26 24250 CE,SELL,150,87.95,COMPLETE
AR1001-00161,2026-07-23 11:17:00,NIFTY 28JUL26 24550 PE,BUY,75,81.7,COMPLETE
AR1001-00162,2026-07-23 12:11:00,NIFTY 28JUL26 24550 PE,SELL,75,73.55,COMPLETE
AR1001-00163,2026-07-23 12:28:00,NIFTY 28JUL26 24700 PE,BUY,150,75.2,COMPLETE
AR1001-00164,2026-07-23 12:56:00,NIFTY 28JUL26 24700 PE,SELL,150,85.05,COMPLETE
AR1001-00165,2026-07-24 09:34:00,NIFTY 28JUL26 24400 CE,BUY,75,113.1,COMPLETE
AR1001-00166,2026-07-24 09:46:00,NIFTY 28JUL26 24400 CE,SELL,75,99.8,COMPLETE
AR1001-00167,2026-07-24 09:58:00,NIFTY 28JUL26 24000 CE,BUY,150,66.75,COMPLETE
AR1001-00168,2026-07-24 10:15:00,NIFTY 28JUL26 24000 CE,SELL,150,84.1,COMPLETE
AR1001-00169,2026-07-24 10:42:00,NIFTY 28JUL26 25000 PE,BUY,75,128.95,COMPLETE
AR1001-00170,2026-07-24 11:19:00,NIFTY 28JUL26 25000 PE,SELL,75,66.7,COMPLETE
AR1001-00171,2026-07-24 11:44:00,NIFTY 28JUL26 24550 PE,BUY,150,119.0,COMPLETE
AR1001-00172,2026-07-24 12:11:00,NIFTY 28JUL26 24550 PE,SELL,150,92.35,COMPLETE
AR1001-00173,2026-07-24 12:19:00,NIFTY 28JUL26 24350 CE,BUY,150,82.2,COMPLETE
AR1001-00174,2026-07-24 12:42:00,NIFTY 28JUL26 24350 CE,SELL,150,80.25,COMPLETE
AR1001-00175,2026-07-27 09:25:00,NIFTY 28JUL26 24000 PE,BUY,75,62.4,COMPLETE
AR1001-00176,2026-07-27 09:35:00,NIFTY 28JUL26 24000 PE,BUY,75,54.3,COMPLETE
AR1001-00177,2026-07-27 09:59:00,NIFTY 28JUL26 24000 PE,SELL,150,35.95,COMPLETE
AR1001-00178,2026-07-27 10:15:00,NIFTY 28JUL26 24250 PE,BUY,150,122.85,COMPLETE
AR1001-00179,2026-07-27 11:04:00,NIFTY 28JUL26 24250 PE,SELL,150,106.7,COMPLETE
AR1001-00180,2026-07-27 11:15:00,NIFTY 28JUL26 24300 CE,BUY,75,131.2,COMPLETE
AR1001-00181,2026-07-27 11:42:00,NIFTY 28JUL26 24300 CE,SELL,75,124.8,COMPLETE
AR1001-00182,2026-07-27 11:43:00,NIFTY 28JUL26 24850 CE,BUY,150,106.75,COMPLETE
AR1001-00183,2026-07-27 11:53:00,NIFTY 28JUL26 24850 CE,SELL,150,103.65,COMPLETE
AR1001-00184,2026-07-28 09:37:00,NIFTY 04AUG26 24100 CE,BUY,75,143.05,COMPLETE
AR1001-00185,2026-07-28 09:47:00,NIFTY 04AUG26 24100 CE,SELL,75,199.85,COMPLETE
AR1001-00186,2026-07-28 10:01:00,NIFTY 04AUG26 25000 PE,BUY,75,84.75,COMPLETE
AR1001-00187,2026-07-28 10:24:00,NIFTY 04AUG26 25000 PE,SELL,75,65.55,COMPLETE
AR1001-00188,2026-07-28 10:32:00,NIFTY 04AUG26 24450 PE,BUY,75,142.45,COMPLETE
AR1001-00189,2026-07-28 10:46:00,NIFTY 04AUG26 24450 PE,SELL,75,150.75,COMPLETE
AR1001-00190,2026-07-29 09:24:00,NIFTY 04AUG26 24050 PE,BUY,75,137.85,COMPLETE
AR1001-00191,2026-07-29 10:17:00,NIFTY 04AUG26 24050 PE,SELL,75,150.1,COMPLETE
AR1001-00192,2026-07-29 10:47:00,NIFTY 04AUG26 24100 CE,BUY,75,46.8,COMPLETE
AR1001-00193,2026-07-29 11:36:00,NIFTY 04AUG26 24100 CE,SELL,75,42.75,COMPLETE
AR1001-00194,2026-07-29 11:51:00,NIFTY 04AUG26 24950 CE,BUY,150,142.65,COMPLETE
AR1001-00195,2026-07-29 12:50:00,NIFTY 04AUG26 24950 CE,SELL,150,95.4,COMPLETE
AR1001-00196,2026-07-30 09:35:00,NIFTY 04AUG26 24450 CE,BUY,75,116.95,COMPLETE
AR1001-00197,2026-07-30 09:55:00,NIFTY 04AUG26 24450 CE,SELL,75,88.95,COMPLETE
AR1001-00198,2026-07-30 10:02:00,NIFTY 04AUG26 24900 CE,BUY,150,111.45,COMPLETE
AR1001-00199,2026-07-30 10:13:00,NIFTY 04AUG26 24900 CE,BUY,150,92.65,COMPLETE
AR1001-00200,2026-07-30 10:37:00,NIFTY 04AUG26 24900 CE,SELL,300,63.9,COMPLETE
AR1001-00201,2026-07-30 10:45:00,NIFTY 04AUG26 24850 CE,BUY,150,106.05,COMPLETE
AR1001-00202,2026-07-30 11:13:00,NIFTY 04AUG26 24850 CE,SELL,150,134.2,COMPLETE
AR1001-00203,2026-07-31 09:25:00,NIFTY 04AUG26 24550 CE,BUY,75,49.55,COMPLETE
AR1001-00204,2026-07-31 09:40:00,NIFTY 04AUG26 24550 CE,SELL,75,53.4,COMPLETE
AR1001-00205,2026-07-31 09:53:00,NIFTY 04AUG26 24100 CE,BUY,75,88.35,COMPLETE
AR1001-00206,2026-07-31 10:38:00,NIFTY 04AUG26 24100 CE,SELL,75,105.5,COMPLETE
AR1001-00207,2026-07-31 10:46:00,NIFTY 04AUG26 24000 CE,BUY,75,55.5,COMPLETE
AR1001-00208,2026-07-31 11:32:00,NIFTY 04AUG26 24000 CE,SELL,75,45.1,COMPLETE
AR1001-00209,2026-07-31 11:34:00,NIFTY 04AUG26 24450 PE,BUY,150,74.35,COMPLETE
AR1001-00210,2026-07-31 12:31:00,NIFTY 04AUG26 24450 PE,SELL,150,58.65,COMPLETE
AR1001-00211,2026-07-31 12:59:20,NIFTY 04AUG26 24700 CE,BUY,150,87.35,CANCELLED
AR1001-00212,2026-07-31 13:00:00,NIFTY 04AUG26 24700 CE,BUY,150,89.15,COMPLETE
AR1001-00213,2026-07-31 13:53:00,NIFTY 04AUG26 24700 CE,SELL,150,52.2,COMPLETE
AR1001-00214,2026-07-31 14:15:00,NIFTY 04AUG26 24850 PE,BUY,150,81.9,COMPLETE
AR1001-00215,2026-07-31 14:34:00,NIFTY 04AUG26 24850 PE,SELL,150,91.4,COMPLETE
AR001-00001,2026-08-03 09:27:00,NIFTY 04AUG26 24250 PE,BUY,75,144.55,COMPLETE
AR001-00002,2026-08-03 09:49:00,NIFTY 04AUG26 24250 PE,BUY,75,127.6,COMPLETE
AR001-00003,2026-08-03 10:28:00,NIFTY 04AUG26 24250 PE,SELL,150,123.35,COMPLETE
AR001-00004,2026-08-03 10:48:00,NIFTY 04AUG26 24450 PE,BUY,150,122.9,COMPLETE
AR001-00005,2026-08-03 11:23:00,NIFTY 04AUG26 24450 PE,SELL,150,97.4,COMPLETE
AR001-00006,2026-08-03 11:27:00,NIFTY 04AUG26 24000 PE,BUY,150,84.35,COMPLETE
AR001-00007,2026-08-03 11:56:00,NIFTY 04AUG26 24000 PE,SELL,150,74.95,COMPLETE
AR001-00008,2026-08-03 12:11:00,NIFTY 04AUG26 24950 CE,BUY,75,145.8,COMPLETE
AR001-00009,2026-08-03 12:42:00,NIFTY 04AUG26 24950 CE,SELL,75,131.95,COMPLETE
AR001-00010,2026-08-03 12:52:00,NIFTY 04AUG26 24350 PE,BUY,150,52.75,COMPLETE
AR001-00011,2026-08-03 13:51:00,NIFTY 04AUG26 24350 PE,SELL,150,45.6,COMPLETE
AR001-00012,2026-08-04 09:17:00,NIFTY 11AUG26 24850 PE,BUY,75,90.55,COMPLETE
AR001-00013,2026-08-04 09:33:00,NIFTY 11AUG26 24850 PE,BUY,75,76.3,COMPLETE
AR001-00014,2026-08-04 10:06:00,NIFTY 11AUG26 24850 PE,SELL,150,60.85,COMPLETE
AR001-00015,2026-08-04 10:14:00,NIFTY 11AUG26 24150 CE,BUY,150,96.2,COMPLETE
AR001-00016,2026-08-04 10:21:00,NIFTY 11AUG26 24150 CE,SELL,150,101.85,COMPLETE
AR001-00017,2026-08-04 10:42:00,NIFTY 11AUG26 24200 CE,BUY,75,61.1,COMPLETE
AR001-00018,2026-08-04 11:06:00,NIFTY 11AUG26 24200 CE,SELL,75,73.05,COMPLETE
AR001-00019,2026-08-04 11:32:00,NIFTY 11AUG26 24250 PE,BUY,75,136.4,COMPLETE
AR001-00020,2026-08-04 12:11:00,NIFTY 11AUG26 24250 PE,SELL,75,140.6,COMPLETE
AR001-00021,2026-08-04 12:31:00,NIFTY 11AUG26 24200 PE,BUY,75,131.9,COMPLETE
AR001-00022,2026-08-04 13:01:00,NIFTY 11AUG26 24200 PE,SELL,75,140.75,COMPLETE
AR001-00023,2026-08-05 09:37:00,NIFTY 11AUG26 24400 PE,BUY,75,93.05,COMPLETE
AR001-00024,2026-08-05 10:26:00,NIFTY 11AUG26 24400 PE,SELL,75,108.9,COMPLETE
AR001-00025,2026-08-05 10:27:00,NIFTY 11AUG26 24900 CE,BUY,75,141.1,COMPLETE
AR001-00026,2026-08-05 10:57:00,NIFTY 11AUG26 24900 CE,SELL,75,131.35,COMPLETE
AR001-00027,2026-08-05 11:05:00,NIFTY 11AUG26 24750 CE,BUY,150,131.45,COMPLETE
AR001-00028,2026-08-05 11:26:00,NIFTY 11AUG26 24750 CE,BUY,150,118.35,COMPLETE
AR001-00029,2026-08-05 12:01:00,NIFTY 11AUG26 24750 CE,SELL,300,97.0,COMPLETE
AR001-00030,2026-08-06 09:21:00,NIFTY 11AUG26 24600 CE,BUY,75,40.65,COMPLETE
AR001-00031,2026-08-06 09:47:00,NIFTY 11AUG26 24600 CE,SELL,75,50.05,COMPLETE
AR001-00032,2026-08-06 10:11:00,NIFTY 11AUG26 24900 PE,BUY,75,119.8,COMPLETE
AR001-00033,2026-08-06 10:36:00,NIFTY 11AUG26 24900 PE,SELL,75,106.6,COMPLETE
AR001-00034,2026-08-06 10:39:00,NIFTY 11AUG26 24250 CE,BUY,150,99.8,COMPLETE
