order_id,timestamp,symbol,side,qty,price,status
NH1001-00020,2026-07-03 10:11:00,NIFTY 07JUL26 24450 CE,SELL,75,163.05,COMPLETE
NH1001-00021,2026-07-03 10:56:00,NIFTY 07JUL26 24700 PE,BUY,75,85.15,COMPLETE
NH1001-00022,2026-07-03 11:44:00,NIFTY 07JUL26 24700 PE,SELL,75,89.45,COMPLETE
NH1001-00023,2026-07-03 11:59:00,NIFTY 07JUL26 24600 CE,BUY,75,179.15,COMPLETE
NH1001-00024,2026-07-03 12:41:00,NIFTY 07JUL26 24600 CE,SELL,75,169.2,COMPLETE
NH1001-00025,2026-07-03 13:40:00,NIFTY 07JUL26 24300 PE,BUY,75,117.6,COMPLETE
NH1001-00026,2026-07-03 14:18:00,NIFTY 07JUL26 24300 PE,SELL,75,108.4,COMPLETE
NH1001-00027,2026-07-06 09:30:00,NIFTY 07JUL26 24900 PE,BUY,75,175.95,COMPLETE
NH1001-00028,2026-07-06 10:37:00,NIFTY 07JUL26 24900 PE,SELL,75,153.45,COMPLETE
NH1001-00029,2026-07-06 11:36:00,NIFTY 07JUL26 24500 PE,BUY,75,166.1,COMPLETE
NH1001-00030,2026-07-06 12:07:00,NIFTY 07JUL26 24500 PE,SELL,75,168.5,COMPLETE
NH1001-00031,2026-07-06 12:36:00,NIFTY 07JUL26 24800 PE,BUY,75,135.85,COMPLETE
NH1001-00032,2026-07-06 13:23:00,NIFTY 07JUL26 24800 PE,SELL,75,146.25,COMPLETE
NH1001-00033,2026-07-06 14:05:00,NIFTY 07JUL26 24700 CE,BUY,75,127.55,COMPLETE
NH1001-00034,2026-07-06 14:18:00,NIFTY 07JUL26 24700 CE,SELL,75,166.45,COMPLETE
NH1001-00035,2026-07-07 09:30:00,NIFTY 07JUL26 24000 PE,BUY,300,5.8,COMPLETE
NH1001-00036,2026-07-07 09:51:00,NIFTY 07JUL26 24000 PE,SELL,300,2.65,COMPLETE
NH1001-00037,2026-07-07 10:00:00,NIFTY 07JUL26 24200 CE,BUY,150,11.3,COMPLETE
NH1001-00038,2026-07-07 10:10:00,NIFTY 07JUL26 24200 CE,SELL,150,2.3,COMPLETE
NH1001-00039,2026-07-07 10:17:00,NIFTY 07JUL26 24300 PE,BUY,150,9.85,COMPLETE
NH1001-00040,2026-07-07 10:39:00,NIFTY 07JUL26 24300 PE,SELL,150,4.1,COMPLETE
NH1001-00041,2026-07-07 10:46:00,NIFTY 07JUL26 24000 CE,BUY,300,7.65,COMPLETE
NH1001-00042,2026-07-07 10:56:00,NIFTY 07JUL26 24000 CE,SELL,300,2.1,COMPLETE
NH1001-00043,2026-07-07 11:04:00,NIFTY 07JUL26 24150 CE,BUY,225,18.5,COMPLETE
NH1001-00044,2026-07-07 11:25:00,NIFTY 07JUL26 24150 CE,SELL,225,37.9,COMPLETE
NH1001-00045,2026-07-07 11:34:00,NIFTY 07JUL26 24400 CE,BUY,150,13.9,COMPLETE
NH1001-00046,2026-07-07 11:42:00,NIFTY 07JUL26 24400 CE,SELL,150,22.7,COMPLETE
NH1001-00047,2026-07-07 11:46:00,NIFTY 07JUL26 24400 PE,BUY,225,28.4,COMPLETE
NH1001-00048,2026-07-07 11:53:00,NIFTY 07JUL26 24400 PE,SELL,225,14.85,COMPLETE
NH1001-00049,2026-07-07 12:02:00,NIFTY 07JUL26 24900 PE,BUY,300,27.6,COMPLETE
NH1001-00050,2026-07-07 12:27:00,NIFTY 07JUL26 24900 PE,SELL,300,13.3,COMPLETE
NH1001-00051,2026-07-07 12:28:20,NIFTY 07JUL26 24400 CE,BUY,300,24.5,CANCELLED
NH1001-00052,2026-07-07 12:29:00,NIFTY 07JUL26 24400 CE,BUY,300,25.0,COMPLETE
NH1001-00053,2026-07-07 12:51:00,NIFTY 07JUL26 24400 CE,SELL,300,4.4,COMPLETE
NH1001-00054,2026-07-07 12:57:00,NIFTY 07JUL26 24700 PE,BUY,150,30.7,COMPLETE
NH1001-00055,2026-07-07 13:00:00,NIFTY 07JUL26 24700 PE,SELL,150,10.75,COMPLETE
NH1001-00056,2026-07-07 13:07:20,NIFTY 07JUL26 24100 CE,BUY,225,31.75,REJECTED
NH1001-00057,2026-07-07 13:08:00,NIFTY 07JUL26 24100 CE,BUY,225,32.4,COMPLETE
NH1001-00058,2026-07-07 13:26:00,NIFTY 07JUL26 24100 CE,SELL,225,11.5,COMPLETE
NH1001-00059,2026-07-07 13:38:00,NIFTY 07JUL26 25000 CE,BUY,225,14.5,COMPLETE
NH1001-00060,2026-07-07 13:59:00,NIFTY 07JUL26 25000 CE,SELL,225,23.3,COMPLETE
NH1001-00061,2026-07-08 09:17:00,NIFTY 14JUL26 24700 PE,BUY,75,150.55,COMPLETE
NH1001-00062,2026-07-08 10:23:00,NIFTY 14JUL26 24700 PE,SELL,75,142.35,COMPLETE
NH1001-00063,2026-07-08 10:38:00,NIFTY 14JUL26 24100 PE,BUY,75,80.75,COMPLETE
NH1001-00064,2026-07-08 11:50:00,NIFTY 14JUL26 24100 PE,SELL,75,93.1,COMPLETE
NH1001-00065,2026-07-08 12:37:00,NIFTY 14JUL26 24950 CE,BUY,75,86.25,COMPLETE
NH1001-00066,2026-07-08 13:49:00,NIFTY 14JUL26 24950 CE,SELL,75,76.6,COMPLETE
NH1001-00067,2026-07-08 14:07:00,NIFTY 14JUL26 24350 PE,BUY,75,105.45,COMPLETE
NH1001-00068,2026-07-08 14:47:00,NIFTY 14JUL26 24350 PE,SELL,75,109.75,COMPLETE
NH1001-00069,2026-07-09 09:31:00,NIFTY 14JUL26 24700 CE,BUY,75,110.7,COMPLETE
NH1001-00070,2026-07-09 09:59:00,NIFTY 14JUL26 24700 CE,SELL,75,120.85,COMPLETE
NH1001-00071,2026-07-09 10:25:00,NIFTY 14JUL26 24250 PE,BUY,75,199.55,COMPLETE
NH1001-00072,2026-07-09 11:04:00,NIFTY 14JUL26 24250 PE,SELL,75,197.4,COMPLETE
NH1001-00073,2026-07-10 09:22:00,NIFTY 14JUL26 24450 CE,BUY,75,91.05,COMPLETE
NH1001-00074,2026-07-10 09:48:00,NIFTY 14JUL26 24450 CE,SELL,75,100.9,COMPLETE
NH1001-00075,2026-07-10 10:26:00,NIFTY 14JUL26 24150 CE,BUY,75,78.0,COMPLETE
NH1001-00076,2026-07-10 10:51:00,NIFTY 14JUL26 24150 CE,SELL,75,64.75,COMPLETE
NH1001-00077,2026-07-13 09:32:00,NIFTY 14JUL26 24250 CE,BUY,75,64.85,COMPLETE
NH1001-00078,2026-07-13 10:04:00,NIFTY 14JUL26 24250 CE,SELL,75,57.55,COMPLETE
NH1001-00079,2026-07-13 10:50:00,NIFTY 14JUL26 24100 PE,BUY,75,114.55,COMPLETE
NH1001-00080,2026-07-13 11:13:00,NIFTY 14JUL26 24100 PE,SELL,75,83.8,COMPLETE
NH1001-00081,2026-07-13 11:54:00,NIFTY 14JUL26 25000 PE,BUY,75,116.7,COMPLETE
NH1001-00082,2026-07-13 12:10:00,NIFTY 14JUL26 25000 PE,SELL,75,76.05,COMPLETE
NH1001-00083,2026-07-13 13:02:00,NIFTY 14JUL26 24200 CE,BUY,75,181.65,COMPLETE
NH1001-00084,2026-07-13 14:08:00,NIFTY 14JUL26 24200 CE,SELL,75,184.6,COMPLETE
NH1001-00085,2026-07-14 09:37:20,NIFTY 14JUL26 24450 CE,BUY,225,8.9,CANCELLED
NH1001-00086,2026-07-14 09:38:00,NIFTY 14JUL26 24450 CE,BUY,225,9.1,COMPLETE
NH1001-00087,2026-07-14 10:02:00,NIFTY 14JUL26 24450 CE,SELL,225,1.7,COMPLETE
NH1001-00088,2026-07-14 10:16:00,NIFTY 14JUL26 24550 PE,BUY,300,16.1,COMPLETE
NH1001-00089,2026-07-14 10:21:00,NIFTY 14JUL26 24550 PE,SELL,300,4.85,COMPLETE
NH1001-00090,2026-07-14 10:35:20,NIFTY 14JUL26 24650 CE,BUY,300,33.15,CANCELLED
NH1001-00091,2026-07-14 10:36:00,NIFTY 14JUL26 24650 CE,BUY,300,33.85,COMPLETE
NH1001-00092,2026-07-14 11:00:00,NIFTY 14JUL26 24650 CE,SELL,300,7.25,COMPLETE
NH1001-00093,2026-07-14 11:03:00,NIFTY 14JUL26 24350 PE,BUY,300,12.4,COMPLETE
NH1001-00094,2026-07-14 11:09:00,NIFTY 14JUL26 24350 PE,SELL,300,22.05,COMPLETE
NH1001-00095,2026-07-14 11:13:00,NIFTY 14JUL26 24800 CE,BUY,225,10.55,COMPLETE
NH1001-00096,2026-07-14 11:16:00,NIFTY 14JUL26 24800 CE,SELL,225,4.65,COMPLETE
NH1001-00097,2026-07-14 11:26:00,NIFTY 14JUL26 24950 CE,BUY,150,17.25,COMPLETE
NH1001-00098,2026-07-14 11:40:00,NIFTY 14JUL26 24950 CE,SELL,150,4.3,COMPLETE
NH1001-00099,2026-07-14 11:48:00,NIFTY 14JUL26 24850 PE,BUY,225,22.05,COMPLETE
NH1001-00100,2026-07-14 11:54:00,NIFTY 14JUL26 24850 PE,SELL,225,28.25,COMPLETE
NH1001-00101,2026-07-14 12:09:00,NIFTY 14JUL26 24350 PE,BUY,300,19.75,COMPLETE
NH1001-00102,2026-07-14 12:25:00,NIFTY 14JUL26 24350 PE,SELL,300,9.1,COMPLETE
NH1001-00103,2026-07-14 12:35:00,NIFTY 14JUL26 24100 PE,BUY,300,29.1,COMPLETE
NH1001-00104,2026-07-14 12:58:00,NIFTY 14JUL26 24100 PE,SELL,300,14.8,COMPLETE
NH1001-00105,2026-07-14 13:08:00,NIFTY 14JUL26 24550 CE,BUY,300,23.5,COMPLETE
NH1001-00106,2026-07-14 13:18:00,NIFTY 14JUL26 24550 CE,SELL,300,39.8,COMPLETE
NH1001-00107,2026-07-15 09:25:00,NIFTY 21JUL26 24600 CE,BUY,75,213.5,COMPLETE
NH1001-00108,2026-07-15 10:07:00,NIFTY 21JUL26 24600 CE,SELL,75,152.45,COMPLETE
NH1001-00109,2026-07-15 10:35:00,NIFTY 21JUL26 24050 PE,BUY,75,129.2,COMPLETE
NH1001-00110,2026-07-15 11:08:00,NIFTY 21JUL26 24050 PE,SELL,75,150.6,COMPLETE
NH1001-00111,2026-07-16 09:24:00,NIFTY 21JUL26 24600 PE,BUY,75,119.05,COMPLETE
NH1001-00112,2026-07-16 09:44:00,NIFTY 21JUL26 24600 PE,SELL,75,101.0,COMPLETE
NH1001-00113,2026-07-16 10:23:00,NIFTY 21JUL26 24150 CE,BUY,75,138.3,COMPLETE
NH1001-00114,2026-07-16 10:56:00,NIFTY 21JUL26 24150 CE,SELL,75,183.85,COMPLETE
NH1001-00115,2026-07-16 11:38:00,NIFTY 21JUL26 24500 PE,BUY,75,63.45,COMPLETE
NH1001-00116,2026-07-16 11:52:00,NIFTY 21JUL26 24500 PE,SELL,75,63.65,COMPLETE
NH1001-00117,2026-07-16 12:37:00,NIFTY 21JUL26 24300 CE,BUY,75,109.9,COMPLETE
NH1001-00118,2026-07-16 13:37:00,NIFTY 21JUL26 24300 CE,SELL,75,86.35,COMPLETE
NH1001-00119,2026-07-16 13:51:00,NIFTY 21JUL26 24900 CE,BUY,75,192.75,COMPLETE
NH1001-00120,2026-07-16 15:02:00,NIFTY 21JUL26 24900 CE,SELL,75,163.05,COMPLETE
NH1001-00121,2026-07-17 09:27:00,NIFTY 21JUL26 24700 CE,BUY,75,93.6,COMPLETE
NH1001-00122,2026-07-17 09:36:00,NIFTY 21JUL26 24700 CE,SELL,75,51.2,COMPLETE
NH1001-00123,2026-07-17 10:36:00,NIFTY 21JUL26 24900 CE,BUY,75,153.0,COMPLETE
NH1001-00124,2026-07-17 11:21:00,NIFTY 21JUL26 24900 CE,SELL,75,152.9,COMPLETE
NH1001-00125,2026-07-17 12:20:00,NIFTY 21JUL26 24700 PE,BUY,75,203.95,COMPLETE
NH1001-00126,2026-07-17 12:50:00,NIFTY 21JUL26 24700 PE,SELL,75,143.1,COMPLETE
NH1001-00127,2026-07-17 13:25:00,NIFTY 21JUL26 24850 CE,BUY,75,105.8,COMPLETE
NH1001-00128,2026-07-17 13:38:00,NIFTY 21JUL26 24850 CE,SELL,75,128.05,COMPLETE
NH1001-00129,2026-07-20 09:20:00,NIFTY 21JUL26 24500 PE,BUY,75,110.8,COMPLETE
NH1001-00130,2026-07-20 10:18:00,NIFTY 21JUL26 24500 PE,SELL,75,68.85,COMPLETE
NH1001-00131,2026-07-20 11:00:00,NIFTY 21JUL26 25000 CE,BUY,75,211.75,COMPLETE
NH1001-00132,2026-07-20 11:18:00,NIFTY 21JUL26 25000 CE,SELL,75,244.7,COMPLETE
NH1001-00133,2026-07-20 11:54:00,NIFTY 21JUL26 25000 CE,BUY,75,89.85,COMPLETE
NH1001-00134,2026-07-20 12:45:00,NIFTY 21JUL26 25000 CE,SELL,75,87.45,COMPLETE
NH1001-00135,2026-07-20 13:36:00,NIFTY 21JUL26 24100 PE,BUY,75,136.95,COMPLETE
NH1001-00136,2026-07-20 13:47:00,NIFTY 21JUL26 24100 PE,SELL,75,106.55,COMPLETE
NH1001-00137,2026-07-20 14:29:00,NIFTY 21JUL26 24900 PE,BUY,75,115.65,COMPLETE
NH1001-00138,2026-07-20 15:18:00,NIFTY 21JUL26 24900 PE,SELL,75,102.6,COMPLETE
NH1001-00139,2026-07-21 09:33:00,NIFTY 21JUL26 24050 CE,BUY,300,5.4,COMPLETE
NH1001-00140,2026-07-21 09:43:00,NIFTY 21JUL26 24050 CE,SELL,300,0.55,COMPLETE
NH1001-00141,2026-07-21 09:56:00,NIFTY 21JUL26 25000 CE,BUY,150,28.4,COMPLETE
NH1001-00142,2026-07-21 10:06:00,NIFTY 21JUL26 25000 CE,SELL,150,6.8,COMPLETE
NH1001-00143,2026-07-21 10:14:00,NIFTY 21JUL26 24750 CE,BUY,225,30.3,COMPLETE
NH1001-00144,2026-07-21 10:24:00,NIFTY 21JUL26 24750 CE,SELL,225,12.7,COMPLETE
NH1001-00145,2026-07-21 10:33:00,NIFTY 21JUL26 24300 PE,BUY,150,32.3,COMPLETE
NH1001-00146,2026-07-21 10:46:00,NIFTY 21JUL26 24300 PE,SELL,150,6.1,COMPLETE
NH1001-00147,2026-07-21 10:54:00,NIFTY 21JUL26 24100 PE,BUY,150,19.05,COMPLETE
NH1001-00148,2026-07-21 11:17:00,NIFTY 21JUL26 24100 PE,SELL,150,6.2,COMPLETE
NH1001-00149,2026-07-21 11:28:00,NIFTY 21JUL26 24700 PE,BUY,150,14.5,COMPLETE
NH1001-00150,2026-07-21 11:40:00,NIFTY 21JUL26 24700 PE,SELL,150,4.05,COMPLETE
NH1001-00151,2026-07-21 11:54:00,NIFTY 21JUL26 24900 PE,BUY,300,6.75,COMPLETE
NH1001-00152,2026-07-21 12:02:00,NIFTY 21JUL26 24900 PE,SELL,300,1.45,COMPLETE
NH1001-00153,2026-07-21 12:05:00,NIFTY 21JUL26 24600 PE,BUY,150,32.0,COMPLETE
NH1001-00154,2026-07-21 12:27:00,NIFTY 21JUL26 24600 PE,SELL,150,66.8,COMPLETE
NH1001-00155,2026-07-21 12:30:00,NIFTY 21JUL26 24950 CE,BUY,150,15.15,COMPLETE
NH1001-00156,2026-07-21 12:49:00,NIFTY 21JUL26 24950 CE,SELL,150,4.7,COMPLETE
NH1001-00157,2026-07-21 12:53:00,NIFTY 21JUL26 25000 CE,BUY,225,12.2,COMPLETE
NH1001-00158,2026-07-21 13:11:00,NIFTY 21JUL26 25000 CE,SELL,225,14.7,COMPLETE
NH1001-00159,2026-07-21 13:25:00,NIFTY 21JUL26 24400 CE,BUY,150,27.2,COMPLETE
NH1001-00160,2026-07-21 13:46:00,NIFTY 21JUL26 24400 CE,SELL,150,58.45,COMPLETE
NH1001-00161,2026-07-21 13:56:00,NIFTY 21JUL26 24100 CE,BUY,225,11.55,COMPLETE
NH1001-00162,2026-07-21 14:12:00,NIFTY 21JUL26 24100 CE,SELL,225,27.55,COMPLETE
NH1001-00163,2026-07-22 09:20:00,NIFTY 28JUL26 25000 CE,BUY,75,166.35,COMPLETE
NH1001-00164,2026-07-22 09:51:00,NIFTY 28JUL26 25000 CE,SELL,75,138.35,COMPLETE
NH1001-00165,2026-07-22 10:10:00,NIFTY 28JUL26 24300 PE,BUY,75,192.6,COMPLETE
NH1001-00166,2026-07-22 11:13:00,NIFTY 28JUL26 24300 PE,SELL,75,203.6,COMPLETE
NH1001-00167,2026-07-23 09:25:00,NIFTY 28JUL26 25000 PE,BUY,75,163.05,COMPLETE
NH1001-00168,2026-07-23 10:36:00,NIFTY 28JUL26 25000 PE,SELL,75,166.7,COMPLETE
NH1001-00169,2026-07-23 11:23:00,NIFTY 28JUL26 25000 PE,BUY,75,90.9,COMPLETE
NH1001-00170,2026-07-23 11:41:00,NIFTY 28JUL26 25000 PE,SELL,75,137.85,COMPLETE
NH1001-00171,2026-07-23 12:11:00,NIFTY 28JUL26 24750 PE,BUY,75,185.85,COMPLETE
NH1001-00172,2026-07-23 12:29:00,NIFTY 28JUL26 24750 PE,SELL,75,210.8,COMPLETE
NH1001-00173,2026-07-23 12:44:00,NIFTY 28JUL26 24850 PE,BUY,75,144.4,COMPLETE
NH1001-00174,2026-07-23 13:24:00,NIFTY 28JUL26 24850 PE,SELL,75,132.8,COMPLETE
NH1001-00175,2026-07-23 14:11:00,NIFTY 28JUL26 24550 CE,BUY,75,68.0,COMPLETE
NH1001-00176,2026-07-23 14:51:00,NIFTY 28JUL26 24550 CE,SELL,75,84.2,COMPLETE
NH1001-00177,2026-07-24 09:30:00,NIFTY 28JUL26 24750 CE,BUY,75,131.9,COMPLETE
NH1001-00178,2026-07-24 10:09:00,NIFTY 28JUL26 24750 CE,SELL,75,100.1,COMPLETE
NH1001-00179,2026-07-24 10:56:00,NIFTY 28JUL26 24100 CE,BUY,75,176.65,COMPLETE
NH1001-00180,2026-07-24 12:02:00,NIFTY 28JUL26 24100 CE,SELL,75,225.6,COMPLETE
NH1001-00181,2026-07-24 13:02:00,NIFTY 28JUL26 24650 CE,BUY,75,188.75,COMPLETE
NH1001-00182,2026-07-24 14:09:00,NIFTY 28JUL26 24650 CE,SELL,75,156.3,COMPLETE
NH1001-00183,2026-07-27 09:34:00,NIFTY 28JUL26 24550 CE,BUY,75,171.8,COMPLETE
NH1001-00184,2026-07-27 10:38:00,NIFTY 28JUL26 24550 CE,SELL,75,202.85,COMPLETE
NH1001-00185,2026-07-27 11:29:00,NIFTY 28JUL26 24150 CE,BUY,75,166.3,COMPLETE
NH1001-00186,2026-07-27 12:28:00,NIFTY 28JUL26 24150 CE,SELL,75,187.1,COMPLETE
NH1001-00187,2026-07-27 13:05:20,NIFTY 28JUL26 24650 PE,BUY,75,81.2,CANCELLED
NH1001-00188,2026-07-27 13:06:00,NIFTY 28JUL26 24650 PE,BUY,75,82.85,COMPLETE
NH1001-00189,2026-07-27 13:45:00,NIFTY 28JUL26 24650 PE,SELL,75,82.35,COMPLETE
NH1001-00190,2026-07-28 09:28:00,NIFTY 28JUL26 25000 CE,BUY,225,27.1,COMPLETE
NH1001-00191,2026-07-28 09:51:00,NIFTY 28JUL26 25000 CE,SELL,225,43.5,COMPLETE
NH1001-00192,2026-07-28 10:06:00,NIFTY 28JUL26 24550 PE,BUY,150,14.35,COMPLETE
NH1001-00193,2026-07-28 10:29:00,NIFTY 28JUL26 24550 PE,SELL,150,4.6,COMPLETE
NH1001-00194,2026-07-28 10:36:00,NIFTY 28JUL26 24350 CE,BUY,300,19.95,COMPLETE
NH1001-00195,2026-07-28 10:46:00,NIFTY 28JUL26 24350 CE,SELL,300,5.45,COMPLETE
NH1001-00196,2026-07-28 10:56:00,NIFTY 28JUL26 24100 CE,BUY,225,34.15,COMPLETE
NH1001-00197,2026-07-28 11:02:00,NIFTY 28JUL26 24100 CE,SELL,225,6.55,COMPLETE
NH1001-00198,2026-07-28 11:07:00,NIFTY 28JUL26 25000 CE,BUY,225,30.75,COMPLETE
NH1001-00199,2026-07-28 11:20:00,NIFTY 28JUL26 25000 CE,SELL,225,51.6,COMPLETE
NH1001-00200,2026-07-28 11:33:00,NIFTY 28JUL26 24400 CE,BUY,225,20.65,COMPLETE
NH1001-00201,2026-07-28 11:45:00,NIFTY 28JUL26 24400 CE,SELL,225,34.65,COMPLETE
NH1001-00202,2026-07-28 11:51:00,NIFTY 28JUL26 24000 CE,BUY,150,23.3,COMPLETE
NH1001-00203,2026-07-28 12:15:00,NIFTY 28JUL26 24000 CE,SELL,150,7.45,COMPLETE
NH1001-00204,2026-07-28 12:22:00,NIFTY 28JUL26 24400 PE,BUY,225,13.7,COMPLETE
NH1001-00205,2026-07-28 12:34:00,NIFTY 28JUL26 24400 PE,SELL,225,3.0,COMPLETE
NH1001-00206,2026-07-28 12:40:00,NIFTY 28JUL26 24000 CE,BUY,150,33.1,COMPLETE
NH1001-00207,2026-07-28 13:03:00,NIFTY 28JUL26 24000 CE,SELL,150,72.9,COMPLETE
NH1001-00208,2026-07-28 13:08:00,NIFTY 28JUL26 24750 CE,BUY,225,20.35,COMPLETE
NH1001-00209,2026-07-28 13:18:00,NIFTY 28JUL26 24750 CE,SELL,225,9.5,COMPLETE
NH1001-00210,2026-07-28 13:22:00,NIFTY 28JUL26 24200 CE,BUY,225,32.95,COMPLETE
NH1001-00211,2026-07-28 13:29:00,NIFTY 28JUL26 24200 CE,SELL,225,7.75,COMPLETE
NH1001-00212,2026-07-29 09:22:00,NIFTY 04AUG26 24050 PE,BUY,75,193.95,COMPLETE
NH1001-00213,2026-07-29 09:41:00,NIFTY 04AUG26 24050 PE,SELL,75,205.4,COMPLETE
NH1001-00214,2026-07-29 10:36:00,NIFTY 04AUG26 24600 CE,BUY,75,69.9,COMPLETE
NH1001-00215,2026-07-29 11:50:00,NIFTY 04AUG26 24600 CE,SELL,75,65.25,COMPLETE
NH1001-00216,2026-07-29 12:41:00,NIFTY 04AUG26 24000 PE,BUY,75,216.5,COMPLETE
NH1001-00217,2026-07-29 13:51:00,NIFTY 04AUG26 24000 PE,SELL,75,186.9,COMPLETE
NH1001-00218,2026-07-30 09:18:00,NIFTY 04AUG26 24500 CE,BUY,75,171.95,COMPLETE
NH1001-00219,2026-07-30 09:39:00,NIFTY 04AUG26 24500 CE,SELL,75,204.0,COMPLETE
NH1001-00220,2026-07-30 10:03:00,NIFTY 04AUG26 24700 PE,BUY,75,107.0,COMPLETE
NH1001-00221,2026-07-30 10:54:00,NIFTY 04AUG26 24700 PE,SELL,75,81.9,COMPLETE
NH1001-00222,2026-07-30 11:27:00,NIFTY 04AUG26 24350 CE,BUY,75,202.0,COMPLETE
NH1001-00223,2026-07-30 12:01:00,NIFTY 04AUG26 24350 CE,SELL,75,164.95,COMPLETE
NH1001-00224,2026-07-30 12:48:00,NIFTY 04AUG26 24400 PE,BUY,75,156.1,COMPLETE
NH1001-00225,2026-07-30 13:25:00,NIFTY 04AUG26 24400 PE,SELL,75,141.25,COMPLETE
NH1001-00226,2026-07-30 13:45:00,NIFTY 04AUG26 24100 CE,BUY,75,120.0,COMPLETE
NH1001-00227,2026-07-30 14:03:00,NIFTY 04AUG26 24100 CE,SELL,75,64.65,COMPLETE
NH1001-00228,2026-07-31 09:21:00,NIFTY 04AUG26 25000 CE,BUY,75,124.15,COMPLETE
NH1001-00229,2026-07-31 09:48:00,NIFTY 04AUG26 25000 CE,SELL,75,86.65,COMPLETE
NH1001-00230,2026-07-31 10:44:00,NIFTY 04AUG26 24600 PE,BUY,75,118.8,COMPLETE
NH1001-00231,2026-07-31 11:41:00,NIFTY 04AUG26 24600 PE,SELL,75,88.15,COMPLETE
NH1001-00232,2026-07-31 11:56:00,NIFTY 04AUG26 24100 CE,BUY,75,60.2,COMPLETE
NH1001-00233,2026-07-31 12:43:00,NIFTY 04AUG26 24100 CE,SELL,75,47.15,COMPLETE
NH1001-00234,2026-07-31 13:36:00,NIFTY 04AUG26 24950 CE,BUY,75,110.0,COMPLETE
NH1001-00235,2026-07-31 14:50:00,NIFTY 04AUG26 24950 CE,SELL,75,68.85,COMPLETE
NH001-00001,2026-08-03 09:27:00,NIFTY 04AUG26 24250 CE,BUY,75,83.05,COMPLETE
NH001-00002,2026-08-03 10:25:00,NIFTY 04AUG26 24250 CE,SELL,75,60.6,COMPLETE
NH001-00003,2026-08-03 11:23:00,NIFTY 04AUG26 24050 CE,BUY,75,125.45,COMPLETE
NH001-00004,2026-08-03 11:47:00,NIFTY 04AUG26 24050 CE,SELL,75,133.35,COMPLETE
NH001-00005,2026-08-03 12:39:00,NIFTY 04AUG26 24100 CE,BUY,75,112.75,COMPLETE
NH001-00006,2026-08-03 13:43:00,NIFTY 04AUG26 24100 CE,SELL,75,107.95,COMPLETE
NH001-00007,2026-08-04 09:28:00,NIFTY 04AUG26 25000 CE,BUY,300,13.4,COMPLETE
NH001-00008,2026-08-04 09:31:00,NIFTY 04AUG26 25000 CE,SELL,300,7.25,COMPLETE
NH001-00009,2026-08-04 09:43:00,NIFTY 04AUG26 24300 CE,BUY,225,13.3,COMPLETE
NH001-00010,2026-08-04 10:02:00,NIFTY 04AUG26 24300 CE,SELL,225,7.15,COMPLETE
NH001-00011,2026-08-04 10:11:00,NIFTY 04AUG26 24550 PE,BUY,300,23.4,COMPLETE
NH001-00012,2026-08-04 10:24:00,NIFTY 04AUG26 24550 PE,SELL,300,26.95,COMPLETE
NH001-00013,2026-08-04 10:36:00,NIFTY 04AUG26 24350 PE,BUY,300,24.25,COMPLETE
NH001-00014,2026-08-04 10:49:00,NIFTY 04AUG26 24350 PE,SELL,300,45.35,COMPLETE
